rowIndex,ClaimAmount
105,145.70542416570717
106,145.70542416570717
107,42.28214674587273
108,145.70542416570717
109,145.70542416570717
110,47.11130499174733
111,42.28214674587273
112,145.70542416570717
113,145.70542416570717
114,145.70542416570717
115,42.28214674587273
116,145.70542416570717
117,145.70542416570717
118,52.00067153683303
119,145.70542416570717
120,52.00067153683303
121,47.11130499174733
122,42.28214674587273
123,145.70542416570717
124,145.70542416570717
125,42.28214674587273
126,140.50445246814928
127,42.28214674587273
128,145.70542416570717
129,140.50445246814928
130,145.70542416570717
131,145.70542416570717
132,47.11130499174733
133,145.70542416570717
134,47.11130499174733
135,145.70542416570717
136,42.28214674587273
137,140.50445246814928
138,145.70542416570717
139,145.70542416570717
140,140.50445246814928
141,145.70542416570717
142,145.70542416570717
143,145.70542416570717
144,145.70542416570717
145,145.70542416570717
146,145.70542416570717
147,145.70542416570717
148,42.28214674587273
149,42.28214674587273
150,140.50445246814928
151,145.70542416570717
152,145.70542416570717
153,42.28214674587273
154,145.70542416570717
155,140.50445246814928
156,145.70542416570717
157,145.70542416570717
158,47.11130499174733
159,42.28214674587273
160,145.70542416570717
161,145.70542416570717
162,145.70542416570717
163,47.11130499174733
164,145.70542416570717
165,145.70542416570717
166,145.70542416570717
167,42.28214674587273
168,42.28214674587273
169,140.50445246814928
170,42.28214674587273
171,145.70542416570717
172,140.50445246814928
173,145.70542416570717
174,42.28214674587273
175,145.70542416570717
176,145.70542416570717
177,42.28214674587273
178,42.28214674587273
179,42.28214674587273
180,145.70542416570717
181,145.70542416570717
182,42.28214674587273
183,145.70542416570717
184,145.70542416570717
185,145.70542416570717
186,145.70542416570717
187,52.00067153683303
188,140.50445246814928
189,145.70542416570717
190,42.28214674587273
191,145.70542416570717
192,145.70542416570717
193,145.70542416570717
194,145.70542416570717
195,145.70542416570717
196,145.70542416570717
197,145.70542416570717
198,145.70542416570717
199,145.70542416570717
200,145.70542416570717
201,145.70542416570717
202,145.70542416570717
203,145.70542416570717
204,47.11130499174733
205,145.70542416570717
206,145.70542416570717
207,145.70542416570717
208,42.28214674587273
209,145.70542416570717
210,145.70542416570717
211,42.28214674587273
212,42.28214674587273
213,145.70542416570717
214,42.28214674587273
215,145.70542416570717
216,42.28214674587273
217,145.70542416570717
218,42.28214674587273
219,145.70542416570717
220,145.70542416570717
221,145.70542416570717
222,42.28214674587273
223,145.70542416570717
224,145.70542416570717
225,145.70542416570717
226,145.70542416570717
227,145.70542416570717
228,145.70542416570717
229,145.70542416570717
230,42.28214674587273
231,145.70542416570717
232,145.70542416570717
233,145.70542416570717
234,42.28214674587273
235,145.70542416570717
236,42.28214674587273
237,42.28214674587273
238,42.28214674587273
239,145.70542416570717
240,42.28214674587273
241,42.28214674587273
242,145.70542416570717
243,145.70542416570717
244,47.11130499174733
245,145.70542416570717
246,145.70542416570717
247,145.70542416570717
248,145.70542416570717
249,145.70542416570717
250,145.70542416570717
251,145.70542416570717
252,140.50445246814928
253,145.70542416570717
254,47.11130499174733
255,145.70542416570717
256,42.28214674587273
257,42.28214674587273
258,42.28214674587273
259,42.28214674587273
260,145.70542416570717
261,145.70542416570717
262,42.28214674587273
263,42.28214674587273
264,145.70542416570717
265,145.70542416570717
266,145.70542416570717
267,71.432406386856
268,42.28214674587273
269,145.70542416570717
270,145.70542416570717
271,47.11130499174733
272,145.70542416570717
273,145.70542416570717
274,145.70542416570717
275,145.70542416570717
276,145.70542416570717
277,145.70542416570717
278,47.11130499174733
279,145.70542416570717
280,145.70542416570717
281,145.70542416570717
282,145.70542416570717
283,145.70542416570717
284,42.28214674587273
285,42.28214674587273
286,145.70542416570717
287,140.50445246814928
288,42.28214674587273
289,145.70542416570717
290,145.70542416570717
291,42.28214674587273
292,145.70542416570717
293,145.70542416570717
294,47.11130499174733
295,140.50445246814928
296,145.70542416570717
297,145.70542416570717
298,145.70542416570717
299,145.70542416570717
300,145.70542416570717
301,140.50445246814928
302,145.70542416570717
303,145.70542416570717
304,42.28214674587273
305,140.50445246814928
306,145.70542416570717
307,42.28214674587273
308,145.70542416570717
309,140.50445246814928
310,47.11130499174733
311,42.28214674587273
312,145.70542416570717
313,145.70542416570717
314,145.70542416570717
315,145.70542416570717
316,42.28214674587273
317,140.50445246814928
318,145.70542416570717
319,47.11130499174733
320,145.70542416570717
321,42.28214674587273
322,145.70542416570717
323,140.50445246814928
324,42.28214674587273
325,145.70542416570717
326,145.70542416570717
327,145.70542416570717
328,145.70542416570717
329,145.70542416570717
330,145.70542416570717
331,145.70542416570717
332,140.50445246814928
333,145.70542416570717
334,145.70542416570717
335,145.70542416570717
336,145.70542416570717
337,42.28214674587273
338,145.70542416570717
339,42.28214674587273
340,47.11130499174733
341,47.11130499174733
342,145.70542416570717
343,47.11130499174733
344,47.11130499174733
345,42.28214674587273
346,42.28214674587273
347,47.11130499174733
348,42.28214674587273
349,145.70542416570717
350,42.28214674587273
351,145.70542416570717
352,42.28214674587273
353,47.11130499174733
354,145.70542416570717
355,145.70542416570717
356,140.50445246814928
357,140.50445246814928
358,145.70542416570717
359,145.70542416570717
360,47.11130499174733
361,145.70542416570717
362,145.70542416570717
363,42.28214674587273
364,145.70542416570717
365,145.70542416570717
366,145.70542416570717
367,42.28214674587273
368,42.28214674587273
369,42.28214674587273
370,145.70542416570717
371,145.70542416570717
372,42.28214674587273
373,42.28214674587273
374,145.70542416570717
375,145.70542416570717
376,145.70542416570717
377,145.70542416570717
378,145.70542416570717
379,42.28214674587273
380,145.70542416570717
381,145.70542416570717
382,145.70542416570717
383,145.70542416570717
384,145.70542416570717
385,145.70542416570717
386,47.11130499174733
387,145.70542416570717
388,145.70542416570717
389,145.70542416570717
390,42.28214674587273
391,145.70542416570717
392,145.70542416570717
393,42.28214674587273
394,145.70542416570717
395,42.28214674587273
396,145.70542416570717
397,42.28214674587273
398,47.11130499174733
399,145.70542416570717
400,145.70542416570717
401,145.70542416570717
402,145.70542416570717
403,71.432406386856
404,145.70542416570717
405,42.28214674587273
406,145.70542416570717
407,145.70542416570717
408,145.70542416570717
409,145.70542416570717
410,140.50445246814928
411,42.28214674587273
412,145.70542416570717
413,42.28214674587273
414,42.28214674587273
415,145.70542416570717
416,145.70542416570717
417,145.70542416570717
418,145.70542416570717
419,145.70542416570717
420,42.28214674587273
421,42.28214674587273
422,145.70542416570717
423,145.70542416570717
424,145.70542416570717
425,145.70542416570717
426,145.70542416570717
427,42.28214674587273
428,42.28214674587273
429,145.70542416570717
430,42.28214674587273
431,145.70542416570717
432,42.28214674587273
433,145.70542416570717
434,145.70542416570717
435,145.70542416570717
436,145.70542416570717
437,145.70542416570717
438,145.70542416570717
439,42.28214674587273
440,71.432406386856
441,145.70542416570717
442,145.70542416570717
443,145.70542416570717
444,42.28214674587273
445,42.28214674587273
446,47.11130499174733
447,42.28214674587273
448,145.70542416570717
449,47.11130499174733
450,42.28214674587273
451,145.70542416570717
452,47.11130499174733
453,140.50445246814928
454,42.28214674587273
455,145.70542416570717
456,47.11130499174733
457,47.11130499174733
458,42.28214674587273
459,42.28214674587273
460,47.11130499174733
461,145.70542416570717
462,145.70542416570717
463,42.28214674587273
464,145.70542416570717
465,145.70542416570717
466,145.70542416570717
467,42.28214674587273
468,145.70542416570717
469,42.28214674587273
470,145.70542416570717
471,145.70542416570717
472,145.70542416570717
473,145.70542416570717
474,145.70542416570717
475,145.70542416570717
476,42.28214674587273
477,145.70542416570717
478,145.70542416570717
479,145.70542416570717
480,145.70542416570717
481,145.70542416570717
482,145.70542416570717
483,42.28214674587273
484,145.70542416570717
485,145.70542416570717
486,145.70542416570717
487,145.70542416570717
488,145.70542416570717
489,145.70542416570717
490,145.70542416570717
491,42.28214674587273
492,145.70542416570717
493,145.70542416570717
494,42.28214674587273
495,145.70542416570717
496,42.28214674587273
497,42.28214674587273
498,145.70542416570717
499,145.70542416570717
500,145.70542416570717
501,145.70542416570717
502,145.70542416570717
503,42.28214674587273
504,145.70542416570717
505,145.70542416570717
506,140.50445246814928
507,145.70542416570717
508,145.70542416570717
509,145.70542416570717
510,145.70542416570717
511,42.28214674587273
512,140.50445246814928
513,145.70542416570717
514,42.28214674587273
515,145.70542416570717
516,42.28214674587273
517,42.28214674587273
518,145.70542416570717
519,47.11130499174733
520,145.70542416570717
521,42.28214674587273
522,140.50445246814928
523,42.28214674587273
524,145.70542416570717
525,145.70542416570717
526,42.28214674587273
527,145.70542416570717
528,145.70542416570717
529,145.70542416570717
530,145.70542416570717
531,145.70542416570717
532,145.70542416570717
533,42.28214674587273
534,145.70542416570717
535,42.28214674587273
536,145.70542416570717
537,145.70542416570717
538,145.70542416570717
539,42.28214674587273
540,42.28214674587273
541,42.28214674587273
542,42.28214674587273
543,140.50445246814928
544,145.70542416570717
545,145.70542416570717
546,145.70542416570717
547,145.70542416570717
548,88.34888328943308
549,42.28214674587273
550,42.28214674587273
551,145.70542416570717
552,145.70542416570717
553,145.70542416570717
554,42.28214674587273
555,140.50445246814928
556,42.28214674587273
557,145.70542416570717
558,145.70542416570717
559,145.70542416570717
560,145.70542416570717
561,145.70542416570717
562,145.70542416570717
563,140.50445246814928
564,47.11130499174733
565,42.28214674587273
566,145.70542416570717
567,145.70542416570717
568,145.70542416570717
569,42.28214674587273
570,42.28214674587273
571,88.34888328943308
572,42.28214674587273
573,42.28214674587273
574,42.28214674587273
575,145.70542416570717
576,145.70542416570717
577,42.28214674587273
578,140.50445246814928
579,145.70542416570717
580,145.70542416570717
581,145.70542416570717
582,47.11130499174733
583,140.50445246814928
584,140.50445246814928
585,145.70542416570717
586,42.28214674587273
587,145.70542416570717
588,145.70542416570717
589,145.70542416570717
590,145.70542416570717
591,145.70542416570717
592,145.70542416570717
593,145.70542416570717
594,145.70542416570717
595,42.28214674587273
596,145.70542416570717
597,145.70542416570717
598,47.11130499174733
599,145.70542416570717
600,145.70542416570717
601,145.70542416570717
602,145.70542416570717
603,47.11130499174733
604,47.11130499174733
605,145.70542416570717
606,145.70542416570717
607,145.70542416570717
608,145.70542416570717
609,145.70542416570717
610,140.50445246814928
611,140.50445246814928
612,145.70542416570717
613,42.28214674587273
614,145.70542416570717
615,145.70542416570717
616,42.28214674587273
617,42.28214674587273
618,42.28214674587273
619,145.70542416570717
620,42.28214674587273
621,145.70542416570717
622,42.28214674587273
623,145.70542416570717
624,47.11130499174733
625,42.28214674587273
626,145.70542416570717
627,42.28214674587273
628,42.28214674587273
629,42.28214674587273
630,71.432406386856
631,42.28214674587273
632,42.28214674587273
633,145.70542416570717
634,145.70542416570717
635,145.70542416570717
636,145.70542416570717
637,145.70542416570717
638,145.70542416570717
639,42.28214674587273
640,145.70542416570717
641,42.28214674587273
642,145.70542416570717
643,145.70542416570717
644,145.70542416570717
645,145.70542416570717
646,145.70542416570717
647,145.70542416570717
648,145.70542416570717
649,145.70542416570717
650,145.70542416570717
651,47.11130499174733
652,42.28214674587273
653,145.70542416570717
654,47.11130499174733
655,145.70542416570717
656,145.70542416570717
657,42.28214674587273
658,42.28214674587273
659,88.34888328943308
660,145.70542416570717
661,42.28214674587273
662,145.70542416570717
663,145.70542416570717
664,145.70542416570717
665,145.70542416570717
666,42.28214674587273
667,145.70542416570717
668,42.28214674587273
669,42.28214674587273
670,145.70542416570717
671,42.28214674587273
672,145.70542416570717
673,145.70542416570717
674,47.11130499174733
675,145.70542416570717
676,145.70542416570717
677,145.70542416570717
678,47.11130499174733
679,145.70542416570717
680,145.70542416570717
681,145.70542416570717
682,145.70542416570717
683,47.11130499174733
684,42.28214674587273
685,145.70542416570717
686,145.70542416570717
687,145.70542416570717
688,145.70542416570717
689,42.28214674587273
690,145.70542416570717
691,140.50445246814928
692,42.28214674587273
693,145.70542416570717
694,145.70542416570717
695,145.70542416570717
696,145.70542416570717
697,145.70542416570717
698,145.70542416570717
699,42.28214674587273
700,145.70542416570717
701,42.28214674587273
702,145.70542416570717
703,42.28214674587273
704,145.70542416570717
705,145.70542416570717
706,140.50445246814928
707,42.28214674587273
708,47.11130499174733
709,42.28214674587273
710,145.70542416570717
711,140.50445246814928
712,145.70542416570717
713,42.28214674587273
714,145.70542416570717
715,145.70542416570717
716,145.70542416570717
717,145.70542416570717
718,42.28214674587273
719,145.70542416570717
720,42.28214674587273
721,42.28214674587273
722,145.70542416570717
723,145.70542416570717
724,145.70542416570717
725,145.70542416570717
726,145.70542416570717
727,145.70542416570717
728,47.11130499174733
729,42.28214674587273
730,140.50445246814928
731,145.70542416570717
732,42.28214674587273
733,42.28214674587273
734,145.70542416570717
735,42.28214674587273
736,42.28214674587273
737,145.70542416570717
738,47.11130499174733
739,42.28214674587273
740,145.70542416570717
741,145.70542416570717
742,42.28214674587273
743,42.28214674587273
744,145.70542416570717
745,42.28214674587273
746,145.70542416570717
747,145.70542416570717
748,42.28214674587273
749,145.70542416570717
750,145.70542416570717
751,145.70542416570717
752,145.70542416570717
753,145.70542416570717
754,145.70542416570717
755,145.70542416570717
756,145.70542416570717
757,145.70542416570717
758,145.70542416570717
759,145.70542416570717
760,42.28214674587273
761,88.34888328943308
762,145.70542416570717
763,88.34888328943308
764,42.28214674587273
765,47.11130499174733
766,42.28214674587273
767,47.11130499174733
768,145.70542416570717
769,145.70542416570717
770,145.70542416570717
771,42.28214674587273
772,42.28214674587273
773,145.70542416570717
774,145.70542416570717
775,145.70542416570717
776,145.70542416570717
777,145.70542416570717
778,145.70542416570717
779,145.70542416570717
780,42.28214674587273
781,42.28214674587273
782,145.70542416570717
783,145.70542416570717
784,145.70542416570717
785,145.70542416570717
786,145.70542416570717
787,145.70542416570717
788,145.70542416570717
789,145.70542416570717
790,145.70542416570717
791,42.28214674587273
792,42.28214674587273
793,145.70542416570717
794,145.70542416570717
795,145.70542416570717
796,145.70542416570717
797,42.28214674587273
798,145.70542416570717
799,145.70542416570717
800,145.70542416570717
801,145.70542416570717
802,145.70542416570717
803,47.11130499174733
804,42.28214674587273
805,145.70542416570717
806,145.70542416570717
807,145.70542416570717
808,145.70542416570717
809,42.28214674587273
810,140.50445246814928
811,145.70542416570717
812,145.70542416570717
813,145.70542416570717
814,42.28214674587273
815,145.70542416570717
816,145.70542416570717
817,145.70542416570717
818,42.28214674587273
819,145.70542416570717
820,145.70542416570717
821,145.70542416570717
822,47.11130499174733
823,145.70542416570717
824,145.70542416570717
825,42.28214674587273
826,145.70542416570717
827,42.28214674587273
828,145.70542416570717
829,47.11130499174733
830,42.28214674587273
831,145.70542416570717
832,42.28214674587273
833,47.11130499174733
834,42.28214674587273
835,145.70542416570717
836,145.70542416570717
837,145.70542416570717
838,145.70542416570717
839,47.11130499174733
840,145.70542416570717
841,145.70542416570717
842,145.70542416570717
843,145.70542416570717
844,42.28214674587273
845,145.70542416570717
846,145.70542416570717
847,42.28214674587273
848,145.70542416570717
849,145.70542416570717
850,47.11130499174733
851,145.70542416570717
852,145.70542416570717
853,42.28214674587273
854,145.70542416570717
855,145.70542416570717
856,42.28214674587273
857,42.28214674587273
858,145.70542416570717
859,145.70542416570717
860,145.70542416570717
861,145.70542416570717
862,145.70542416570717
863,42.28214674587273
864,145.70542416570717
865,145.70542416570717
866,42.28214674587273
867,42.28214674587273
868,145.70542416570717
869,145.70542416570717
870,145.70542416570717
871,145.70542416570717
872,145.70542416570717
873,42.28214674587273
874,140.50445246814928
875,145.70542416570717
876,145.70542416570717
877,145.70542416570717
878,42.28214674587273
879,42.28214674587273
880,145.70542416570717
881,145.70542416570717
882,145.70542416570717
883,145.70542416570717
884,145.70542416570717
885,42.28214674587273
886,145.70542416570717
887,42.28214674587273
888,145.70542416570717
889,145.70542416570717
890,145.70542416570717
891,145.70542416570717
892,145.70542416570717
893,145.70542416570717
894,42.28214674587273
895,42.28214674587273
896,145.70542416570717
897,47.11130499174733
898,145.70542416570717
899,145.70542416570717
900,140.50445246814928
901,140.50445246814928
902,42.28214674587273
903,145.70542416570717
904,145.70542416570717
905,145.70542416570717
906,140.50445246814928
907,42.28214674587273
908,42.28214674587273
909,145.70542416570717
910,47.11130499174733
911,42.28214674587273
912,145.70542416570717
913,42.28214674587273
914,42.28214674587273
915,145.70542416570717
916,47.11130499174733
917,42.28214674587273
918,42.28214674587273
919,145.70542416570717
920,42.28214674587273
921,145.70542416570717
922,145.70542416570717
923,145.70542416570717
924,145.70542416570717
925,47.11130499174733
926,145.70542416570717
927,140.50445246814928
928,145.70542416570717
929,42.28214674587273
930,42.28214674587273
931,42.28214674587273
932,145.70542416570717
933,145.70542416570717
934,145.70542416570717
935,145.70542416570717
936,145.70542416570717
937,42.28214674587273
938,42.28214674587273
939,145.70542416570717
940,42.28214674587273
941,145.70542416570717
942,145.70542416570717
943,145.70542416570717
944,145.70542416570717
945,145.70542416570717
946,145.70542416570717
947,145.70542416570717
948,42.28214674587273
949,145.70542416570717
950,42.28214674587273
951,145.70542416570717
952,42.28214674587273
953,145.70542416570717
954,145.70542416570717
955,42.28214674587273
956,42.28214674587273
957,145.70542416570717
958,140.50445246814928
959,145.70542416570717
960,145.70542416570717
961,42.28214674587273
962,52.00067153683303
963,145.70542416570717
964,42.28214674587273
965,145.70542416570717
966,145.70542416570717
967,145.70542416570717
968,140.50445246814928
969,47.11130499174733
970,145.70542416570717
971,145.70542416570717
972,145.70542416570717
973,42.28214674587273
974,145.70542416570717
975,145.70542416570717
976,145.70542416570717
977,145.70542416570717
978,47.11130499174733
979,145.70542416570717
980,42.28214674587273
981,145.70542416570717
982,145.70542416570717
983,145.70542416570717
984,42.28214674587273
985,145.70542416570717
986,145.70542416570717
987,42.28214674587273
988,42.28214674587273
989,42.28214674587273
990,145.70542416570717
991,145.70542416570717
992,42.28214674587273
993,145.70542416570717
994,42.28214674587273
995,47.11130499174733
996,42.28214674587273
997,145.70542416570717
998,145.70542416570717
999,145.70542416570717
1000,42.28214674587273
1001,42.28214674587273
1002,42.28214674587273
1003,145.70542416570717
1004,145.70542416570717
1005,145.70542416570717
1006,42.28214674587273
1007,42.28214674587273
1008,145.70542416570717
1009,42.28214674587273
1010,145.70542416570717
1011,145.70542416570717
1012,140.50445246814928
1013,140.50445246814928
1014,42.28214674587273
1015,140.50445246814928
1016,145.70542416570717
1017,145.70542416570717
1018,145.70542416570717
1019,42.28214674587273
1020,145.70542416570717
1021,145.70542416570717
1022,145.70542416570717
1023,145.70542416570717
1024,145.70542416570717
1025,42.28214674587273
1026,145.70542416570717
1027,42.28214674587273
1028,145.70542416570717
1029,42.28214674587273
1030,140.50445246814928
1031,145.70542416570717
1032,145.70542416570717
1033,42.28214674587273
1034,145.70542416570717
1035,145.70542416570717
1036,145.70542416570717
1037,145.70542416570717
1038,42.28214674587273
1039,145.70542416570717
1040,145.70542416570717
1041,145.70542416570717
1042,145.70542416570717
1043,145.70542416570717
1044,145.70542416570717
1045,145.70542416570717
1046,145.70542416570717
1047,42.28214674587273
1048,145.70542416570717
1049,145.70542416570717
1050,140.50445246814928
1051,145.70542416570717
1052,145.70542416570717
1053,42.28214674587273
1054,145.70542416570717
1055,145.70542416570717
1056,145.70542416570717
1057,145.70542416570717
1058,42.28214674587273
1059,145.70542416570717
1060,42.28214674587273
1061,145.70542416570717
1062,145.70542416570717
1063,145.70542416570717
1064,42.28214674587273
1065,42.28214674587273
1066,47.11130499174733
1067,145.70542416570717
1068,42.28214674587273
1069,47.11130499174733
1070,145.70542416570717
1071,145.70542416570717
1072,145.70542416570717
1073,145.70542416570717
1074,140.50445246814928
1075,42.28214674587273
1076,145.70542416570717
1077,145.70542416570717
1078,145.70542416570717
1079,145.70542416570717
1080,145.70542416570717
1081,145.70542416570717
1082,145.70542416570717
1083,145.70542416570717
1084,145.70542416570717
1085,42.28214674587273
1086,145.70542416570717
1087,42.28214674587273
1088,42.28214674587273
1089,145.70542416570717
1090,145.70542416570717
1091,145.70542416570717
1092,145.70542416570717
1093,42.28214674587273
1094,42.28214674587273
1095,145.70542416570717
1096,145.70542416570717
1097,42.28214674587273
1098,145.70542416570717
1099,42.28214674587273
1100,42.28214674587273
1101,47.11130499174733
1102,145.70542416570717
1103,145.70542416570717
1104,145.70542416570717
1105,42.28214674587273
1106,47.11130499174733
1107,145.70542416570717
1108,42.28214674587273
1109,145.70542416570717
1110,145.70542416570717
1111,47.11130499174733
1112,145.70542416570717
1113,145.70542416570717
1114,42.28214674587273
1115,47.11130499174733
1116,145.70542416570717
1117,145.70542416570717
1118,145.70542416570717
1119,42.28214674587273
1120,145.70542416570717
1121,145.70542416570717
1122,71.432406386856
1123,42.28214674587273
1124,145.70542416570717
1125,145.70542416570717
1126,42.28214674587273
1127,42.28214674587273
1128,42.28214674587273
1129,145.70542416570717
1130,145.70542416570717
1131,145.70542416570717
1132,42.28214674587273
1133,42.28214674587273
1134,42.28214674587273
1135,145.70542416570717
1136,145.70542416570717
1137,145.70542416570717
1138,140.50445246814928
1139,145.70542416570717
1140,145.70542416570717
1141,145.70542416570717
1142,145.70542416570717
1143,145.70542416570717
1144,145.70542416570717
1145,140.50445246814928
1146,47.11130499174733
1147,145.70542416570717
1148,145.70542416570717
1149,145.70542416570717
1150,145.70542416570717
1151,145.70542416570717
1152,42.28214674587273
1153,42.28214674587273
1154,145.70542416570717
1155,145.70542416570717
1156,145.70542416570717
1157,145.70542416570717
1158,42.28214674587273
1159,42.28214674587273
1160,42.28214674587273
1161,42.28214674587273
1162,47.11130499174733
1163,145.70542416570717
1164,145.70542416570717
1165,145.70542416570717
1166,42.28214674587273
1167,71.432406386856
1168,52.00067153683303
1169,145.70542416570717
1170,145.70542416570717
1171,145.70542416570717
1172,145.70542416570717
1173,88.34888328943308
1174,145.70542416570717
1175,71.432406386856
1176,145.70542416570717
1177,145.70542416570717
1178,47.11130499174733
1179,145.70542416570717
1180,42.28214674587273
1181,47.11130499174733
1182,145.70542416570717
1183,52.00067153683303
1184,52.00067153683303
1185,140.50445246814928
1186,42.28214674587273
1187,42.28214674587273
1188,42.28214674587273
1189,145.70542416570717
1190,145.70542416570717
1191,140.50445246814928
1192,145.70542416570717
1193,145.70542416570717
1194,42.28214674587273
1195,42.28214674587273
1196,145.70542416570717
1197,145.70542416570717
1198,145.70542416570717
1199,47.11130499174733
1200,145.70542416570717
1201,140.50445246814928
1202,145.70542416570717
1203,42.28214674587273
1204,145.70542416570717
1205,145.70542416570717
1206,145.70542416570717
1207,145.70542416570717
1208,145.70542416570717
1209,145.70542416570717
1210,145.70542416570717
1211,42.28214674587273
1212,47.11130499174733
1213,145.70542416570717
1214,140.50445246814928
1215,145.70542416570717
1216,145.70542416570717
1217,145.70542416570717
1218,42.28214674587273
1219,42.28214674587273
1220,145.70542416570717
1221,42.28214674587273
1222,145.70542416570717
1223,42.28214674587273
1224,88.34888328943308
1225,145.70542416570717
1226,145.70542416570717
1227,145.70542416570717
1228,47.11130499174733
1229,145.70542416570717
1230,145.70542416570717
1231,52.00067153683303
1232,145.70542416570717
1233,145.70542416570717
1234,42.28214674587273
1235,145.70542416570717
1236,145.70542416570717
1237,42.28214674587273
1238,145.70542416570717
1239,42.28214674587273
1240,71.432406386856
1241,42.28214674587273
1242,145.70542416570717
1243,145.70542416570717
1244,145.70542416570717
1245,145.70542416570717
1246,42.28214674587273
1247,145.70542416570717
1248,145.70542416570717
1249,145.70542416570717
1250,145.70542416570717
1251,145.70542416570717
1252,145.70542416570717
1253,140.50445246814928
1254,145.70542416570717
1255,47.11130499174733
1256,145.70542416570717
1257,145.70542416570717
1258,145.70542416570717
1259,145.70542416570717
1260,47.11130499174733
1261,145.70542416570717
1262,145.70542416570717
1263,42.28214674587273
1264,145.70542416570717
1265,145.70542416570717
1266,145.70542416570717
1267,145.70542416570717
1268,145.70542416570717
1269,145.70542416570717
1270,71.432406386856
1271,42.28214674587273
1272,145.70542416570717
1273,47.11130499174733
1274,140.50445246814928
1275,42.28214674587273
1276,145.70542416570717
1277,145.70542416570717
1278,145.70542416570717
1279,145.70542416570717
1280,47.11130499174733
1281,145.70542416570717
1282,140.50445246814928
1283,145.70542416570717
1284,145.70542416570717
1285,42.28214674587273
1286,145.70542416570717
1287,42.28214674587273
1288,140.50445246814928
1289,145.70542416570717
1290,42.28214674587273
1291,140.50445246814928
1292,145.70542416570717
1293,145.70542416570717
1294,145.70542416570717
1295,145.70542416570717
1296,145.70542416570717
1297,42.28214674587273
1298,145.70542416570717
1299,42.28214674587273
1300,42.28214674587273
1301,42.28214674587273
1302,145.70542416570717
1303,42.28214674587273
1304,42.28214674587273
1305,145.70542416570717
1306,47.11130499174733
1307,42.28214674587273
1308,145.70542416570717
1309,145.70542416570717
1310,145.70542416570717
1311,140.50445246814928
1312,42.28214674587273
1313,145.70542416570717
1314,42.28214674587273
1315,145.70542416570717
1316,47.11130499174733
1317,140.50445246814928
1318,47.11130499174733
1319,140.50445246814928
1320,42.28214674587273
1321,145.70542416570717
1322,145.70542416570717
1323,145.70542416570717
1324,145.70542416570717
1325,145.70542416570717
1326,145.70542416570717
1327,145.70542416570717
1328,140.50445246814928
1329,140.50445246814928
1330,42.28214674587273
1331,42.28214674587273
1332,145.70542416570717
1333,42.28214674587273
1334,145.70542416570717
1335,42.28214674587273
1336,47.11130499174733
1337,145.70542416570717
1338,145.70542416570717
1339,42.28214674587273
1340,145.70542416570717
1341,42.28214674587273
1342,145.70542416570717
1343,145.70542416570717
1344,145.70542416570717
1345,145.70542416570717
1346,71.432406386856
1347,145.70542416570717
1348,145.70542416570717
1349,42.28214674587273
1350,47.11130499174733
1351,42.28214674587273
1352,145.70542416570717
1353,42.28214674587273
1354,145.70542416570717
1355,42.28214674587273
1356,42.28214674587273
1357,145.70542416570717
1358,145.70542416570717
1359,145.70542416570717
1360,42.28214674587273
1361,140.50445246814928
